field,raw_value,raw_study_frequency,normalized_values,mapping_mode,audit_bucket,unresolved_fragments,blocking_for_current_synthesis
application_domain_codes,6G_access|mobile_fronthaul|transport_network|radar_sensing|smart_infrastructure,1,6G_access|optical_access_network|smart_infrastructure,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,transport_network|radar_sensing,no
application_domain_codes,6G_access|radar_sensing|anti_jamming|other,1,6G_access,keyword_normalized,other_explicit_token_audit_only,radar_sensing|anti_jamming,no
application_domain_codes,6G_access|robotics|vehicular|smart_home|smart_city|human_machine_interaction|other,1,6G_access|vehicular|smart_infrastructure,keyword_normalized,other_explicit_token_audit_only,robotics|smart_home|human_machine_interaction,no
application_domain_codes,6G_access|smart_infrastructure|vehicular|industrial,1,6G_access|vehicular|industrial|smart_infrastructure,controlled_exact,controlled_or_fully_mapped,,no
application_domain_codes,6G_access|vehicular|environment_monitoring,1,6G_access|vehicular|environment_monitoring,controlled_exact,controlled_or_fully_mapped,,no
application_domain_codes,6G_access|vehicular|industrial|aerospace,1,6G_access|vehicular|industrial|aerospace,controlled_exact,controlled_or_fully_mapped,,no
application_domain_codes,6G_access|vehicular|industrial|other,1,6G_access|vehicular|industrial,controlled_exact,other_explicit_token_audit_only,,no
application_domain_codes,6G_access|vehicular|other,1,6G_access|vehicular,controlled_exact,other_explicit_token_audit_only,,no
application_domain_codes,6G_access|vehicular|smart_infrastructure,1,6G_access|vehicular|smart_infrastructure,controlled_exact,controlled_or_fully_mapped,,no
application_domain_codes,6G_access|vehicular|smart_infrastructure|aerospace|other,1,6G_access|vehicular|aerospace|smart_infrastructure,controlled_exact,other_explicit_token_audit_only,,no
application_domain_codes,6G_adjacent_W_band_ISAC|intelligent_factory|smart_transportation|fiber_wireless_network,1,6G_access|vehicular|industrial,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,fiber_wireless_network,no
application_domain_codes,6G_transport_network|Internet_of_Everything|network_survivability|fiber_operations_and_maintenance|co_route_risk|infrastructure_monitoring,1,6G_access|security|environment_monitoring|optical_access_network|smart_infrastructure,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,fiber_operations_and_maintenance|co_route_risk,no
application_domain_codes,6G|D_band_THz_ISAC|fiber_wireless_network|distributed_RAN|FTTR|high_rate_access|ranging,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,D_band_THz_ISAC|fiber_wireless_network|distributed_RAN|FTTR|high_rate_access|ranging,no
application_domain_codes,6G|IoT|self_powered_sensor_nodes|indoor_and_underground_networks|optical_wireless_communication|ranging|wireless_power_transfer,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,IoT|self_powered_sensor_nodes|indoor_and_underground_networks|optical_wireless_communication|ranging|wireless_power_transfer,no
application_domain_codes,6G|THz_ISAC|automotive_radar|high_resolution_imaging|positioning|IoT|fiber_wireless_convergence,1,6G_access|indoor_positioning|vehicular,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,THz_ISAC|high_resolution_imaging|IoT|fiber_wireless_convergence,no
application_domain_codes,6G|UAV_communication|passive_optical_sensing|target_detection|ranging|velocity_estimation|localization_support,1,6G_access|indoor_positioning|aerospace,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,passive_optical_sensing|target_detection|ranging|velocity_estimation,no
application_domain_codes,6G|fiber_wireless_access|indoor_connectivity|radar_ranging|beam_management|user_localization,1,6G_access|indoor_positioning|optical_access_network,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,indoor_connectivity|radar_ranging|beam_management,no
application_domain_codes,6G|fiber_wireless_network|W_band_ISAC|centralized_radio_access|multitarget_detection|radar_imaging,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,fiber_wireless_network|W_band_ISAC|centralized_radio_access|multitarget_detection|radar_imaging,no
application_domain_codes,6G|indoor_OWC|LiFi|user_equipment_positioning|massive_IoT|Industry_4_0|beamsteering_access_point,1,6G_access|indoor_positioning|industrial,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,indoor_OWC|LiFi|massive_IoT|beamsteering_access_point,no
application_domain_codes,B5G|MMW_over_fiber|optical_wireless_convergence|distributed_antenna_network|user_localization|wireless_access,1,indoor_positioning,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,B5G|MMW_over_fiber|optical_wireless_convergence|distributed_antenna_network|wireless_access,no
application_domain_codes,Internet_of_Vehicles|optical_wireless_communication|automotive_LiDAR|integrated_sensing_and_communication,1,vehicular,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,Internet_of_Vehicles|optical_wireless_communication|integrated_sensing_and_communication,no
application_domain_codes,IoE|smart_factory|smart_infrastructure|dynamic_spectrum_management|radar|wireless_communication|cognitive_radio,1,industrial|smart_infrastructure,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,dynamic_spectrum_management|radar|wireless_communication|cognitive_radio,no
application_domain_codes,LiDAR|autonomous_driving|vehicular|aerospace|industrial_IoT|robotics,1,vehicular|industrial|aerospace,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,LiDAR|robotics,no
application_domain_codes,SMART_subsea_cable|ocean_environment_monitoring|electronic_sensor_network|coherent_telecommunication|temperature_monitoring,1,environment_monitoring|underwater,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,electronic_sensor_network|coherent_telecommunication|temperature_monitoring,no
application_domain_codes,THz_ISAC|microwave_photonics|high_rate_communication|centimeter_radar|target_localization,1,indoor_positioning,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,THz_ISAC|microwave_photonics|high_rate_communication|centimeter_radar,no
application_domain_codes,THz_over_fiber_ISAC|high_capacity_backhaul|radar_imaging|6G,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,THz_over_fiber_ISAC|high_capacity_backhaul|radar_imaging,no
application_domain_codes,UAV_or_vehicular|wearables|indoor_connectivity|human_machine_interaction|other,1,vehicular|aerospace,keyword_normalized,other_explicit_token_audit_only,wearables|indoor_connectivity|human_machine_interaction,no
application_domain_codes,UAV|autonomous_platforms|LiDAR,1,aerospace,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,autonomous_platforms|LiDAR,no
application_domain_codes,aerospace|6G_access,1,6G_access|aerospace,controlled_exact,controlled_or_fully_mapped,,no
application_domain_codes,aerospace|other,1,aerospace,controlled_exact,other_explicit_token_audit_only,,no
application_domain_codes,anti_jamming_ISAC|electronic_warfare|photonic_THz|6G,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,anti_jamming_ISAC|electronic_warfare|photonic_THz,no
application_domain_codes,automotive_ISAC|optical_wireless_communication|LiDAR_ranging|6G,1,6G_access|vehicular,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,optical_wireless_communication|LiDAR_ranging,no
application_domain_codes,automotive_radar|intelligent_transportation|joint_radar_communication|short_range_mmwave,1,vehicular,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,intelligent_transportation|joint_radar_communication|short_range_mmwave,no
application_domain_codes,automotive|optical_wireless|LiDAR|six_g|other,1,6G_access|vehicular,keyword_normalized,other_explicit_token_audit_only,optical_wireless|LiDAR,no
application_domain_codes,autonomous_driving|remote_radio_head|industrial_networking,1,vehicular|industrial,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,remote_radio_head,no
application_domain_codes,autonomous_train_operation|high_speed_rail|train_to_train_ISAC|collision_protection|microwave_photonic_radar,1,vehicular,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,high_speed_rail|train_to_train_ISAC|collision_protection|microwave_photonic_radar,no
application_domain_codes,border_security|restricted_area_monitoring|defense|autonomous_systems|radio_access_network|radar,1,6G_access|security|environment_monitoring|optical_access_network,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,defense|autonomous_systems|radar,no
application_domain_codes,cellular_networks|smart_transportation|intelligent_city|complex_target_imaging|6G|analog_fronthaul,1,6G_access|vehicular|optical_access_network,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,cellular_networks|intelligent_city|complex_target_imaging,no
application_domain_codes,converged_fiber_infrastructure|distributed_acoustic_sensing|traffic_monitoring|metro_monitoring|fiber_security|high_capacity_optical_transport,1,vehicular|security|environment_monitoring|smart_infrastructure,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,distributed_acoustic_sensing|metro_monitoring|high_capacity_optical_transport,no
application_domain_codes,data_center_interconnect|link_health_monitoring|distributed_fiber_sensing|coherent_optical_ISAC,1,environment_monitoring|datacenter|healthcare,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,distributed_fiber_sensing|coherent_optical_ISAC,no
application_domain_codes,data_center_optical_interconnects|optical_network_operation_and_maintenance|fiber_event_recognition|link_security_and_fault_warning,1,security|datacenter,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,optical_network_operation_and_maintenance|fiber_event_recognition,no
application_domain_codes,datacenter|optical_access_network,1,datacenter|optical_access_network,controlled_exact,controlled_or_fully_mapped,,no
application_domain_codes,deterministic_PON|precision_synchronization|round_trip_delay_ranging|dynamic_bandwidth_allocation|potential_fiber_temperature_sensing,1,optical_access_network,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,precision_synchronization|round_trip_delay_ranging|dynamic_bandwidth_allocation|potential_fiber_temperature_sensing,no
application_domain_codes,distributed_radar|radio_over_fiber|vehicular_sensing|space_communications|6G_ISAC,1,6G_access|vehicular,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,distributed_radar|radio_over_fiber|space_communications,no
application_domain_codes,environment_monitoring|security|smart_infrastructure|indoor_connectivity|other,1,security|environment_monitoring|smart_infrastructure,keyword_normalized,other_explicit_token_audit_only,indoor_connectivity,no
application_domain_codes,environment_monitoring|smart_infrastructure,1,environment_monitoring|smart_infrastructure,controlled_exact,controlled_or_fully_mapped,,no
application_domain_codes,fiber_fault_localization|optical_network_monitoring,1,indoor_positioning|security|environment_monitoring,keyword_normalized,controlled_or_fully_mapped,,no
application_domain_codes,fiber_monitoring|distributed_vibration_sensing,1,environment_monitoring,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,distributed_vibration_sensing,no
application_domain_codes,fiber_monitoring|joint_communication_and_sensing,1,environment_monitoring,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,joint_communication_and_sensing,no
application_domain_codes,fiber_monitoring|mobile_fronthaul,1,6G_access|environment_monitoring|optical_access_network,keyword_normalized,controlled_or_fully_mapped,,no
application_domain_codes,fiber_monitoring|mobile_fronthaul|6G_access|smart_infrastructure,1,6G_access|environment_monitoring|optical_access_network|smart_infrastructure,keyword_normalized,controlled_or_fully_mapped,,no
application_domain_codes,fiber_wireless_access|radar_ranging|indoor_connectivity|6G|other,1,6G_access|optical_access_network,keyword_normalized,other_explicit_token_audit_only,radar_ranging|indoor_connectivity,no
application_domain_codes,free_space_optical_communication|atmospheric_turbulence_monitoring|adaptive_optical_link|integrated_sensing_communication,1,environment_monitoring,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,free_space_optical_communication|adaptive_optical_link|integrated_sensing_communication,no
application_domain_codes,healthcare|human_machine_interaction|wearables|industrial|smart_home,1,industrial|healthcare,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,human_machine_interaction|wearables|smart_home,no
application_domain_codes,healthcare|other,1,healthcare,controlled_exact,other_explicit_token_audit_only,,no
application_domain_codes,healthcare|wearable|emergency_warning|rehabilitation|other,1,healthcare,keyword_normalized,other_explicit_token_audit_only,wearable|emergency_warning|rehabilitation,no
