evidence_body_id,study_cluster_id,certainty_summary,schema_version
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00917,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00918,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00919,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00920,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00922,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00925,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00926,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00943,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00949,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00953,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00954,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00965,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00970,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00974,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00975,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00977,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00979,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00986,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-00990,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01004,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01020,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01021,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01029,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01034,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01036,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01059,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01060,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01070,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01072,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01073,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01079,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01081,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01085,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01093,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01101,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01151,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01152,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01153,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01165,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01180,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-SINGLETON-SCR-01188,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-TUNABLE-LASER-THZ-FMCW-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-WBAND-POLARIZATION-JRC-2023-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_system_configuration_or_input_parameter,STC-WBAND-TFDM-DONG-2022-2024,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-DP-IMDD-THZ-RANGING-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-DSCM-ANN-DT-ECL-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-ENDOGENOUS-TS-FRFT-DAS-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-FRDM-POLARIZATION-SENSING-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-ICP-RL-HLLB-3650KM-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-III-NITRIDE-MOTION-VLC-2023,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-MMW-OFDM-PENG-2023-2024,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-MULTICHANNEL-LFM-QAM-THZ-2024-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-OCDM-THZ-OVER-FIBER-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-ODDM-PHOTONIC-MMW-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SELF-HOMODYNE-MCF-OFDR-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SEVENCORE-COMB-SH-DAS-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SF-LFM-OFDM-THZ-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00002,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00008,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00011,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00012,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00013,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00015,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00036,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00038,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00052,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00056,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00057,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00086,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00091,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00110,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00123,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00151,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00160,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00177,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00185,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00196,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00268,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00277,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00278,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00294,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00312,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00344,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00356,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00361,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00362,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00367,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00369,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00376,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00379,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00387,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00396,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00406,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00418,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00451,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00456,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00460,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00473,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00492,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00496,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00502,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00527,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00576,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00589,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00594,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00607,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00626,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00631,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00647,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00665,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00680,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00719,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00730,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00808,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00833,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00873,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00884,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00885,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00887,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00891,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00893,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00896,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00908,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00909,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00912,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00916,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00918,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00919,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00920,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00922,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00926,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00937,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00943,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00944,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00949,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00953,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00954,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00965,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00970,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00974,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00975,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00977,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00979,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00983,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00985,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00986,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00990,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00992,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00994,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00996,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-00998,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-01000,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-01001,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-communication_throughput_rate_capacity,STC-SINGLETON-SCR-01004,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
