claim_id,claim_key,section,paper_id,concept,strength,quote,line_start,line_end,heading_path,claim_supported
4ccfa92878bf,2B|O_ISAC_133|channel_models,2B,O_ISAC_133,channel_models,INDIRECT,"taken into account [36]. These reflections result in multipath propagation, which significantly impacts both communication quality and sensing accuracy.",53,53,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems > II. CEO-OFDM SYSTEM MODEL,True
4ccfa92878bf,2B|O_ISAC_133|channel_models,2B,O_ISAC_133,channel_models,NONE,"The multipath effect in wireless transmission channels leads to inter-symbol interference (ISI). To mitigate ISI, a CP is inserted into each OFDM block. Consequently, the transmitted signal model, including the CP, can be represented as",80,80,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems > II. CEO-OFDM SYSTEM MODEL > A. Transmitted Signal Model,True
4ccfa92878bf,2B|O_ISAC_133|channel_models,2B,O_ISAC_133,channel_models,DIRECT,"In OWC systems, multipath propagation is a common phenomenon that often leads to severe ISI in the received signal, resulting in frequency-selective fading. To mitigate the detrimental effects of multipath channels, the system typically introduces a CP between OFDM symbols, while at the receiver, a frequency domain single-tap equalizer is employed to independently compensate for distortions on each subcarrier, thereby effectively suppressing multipath-induced impairments [37]–[39].",94,94,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems > II. CEO-OFDM SYSTEM MODEL > A. Transmitted Signal Model > B. Channel Model,True
4ccfa92878bf,2B|O_ISAC_133|channel_models,2B,O_ISAC_133,channel_models,INDIRECT,"In contrast, for wireless sensing tasks, although the received signal also contains multipath components, the accuracy of",96,96,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems > II. CEO-OFDM SYSTEM MODEL > A. Transmitted Signal Model > B. Channel Model,True
4ccfa92878bf,2B|O_ISAC_133|channel_models,2B,O_ISAC_133,channel_models,DIRECT,"distance estimation and target localization primarily relies on the time-delay information conveyed by the LoS path. In the time domain, the LoS component makes it a critical feature for achieving time-delay estimation and precise sensing. Therefore, to simplify channel modeling and highlight the dominant influence of the LoS path on sensing performance, this work considers only the strong LoS component in the sensing channel model, while neglecting the contributions of weaker reflected paths, thereby focusing on the most informative delay feature. As a result, the channel impulse response can be expressed mathematically as",104,104,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems > II. CEO-OFDM SYSTEM MODEL > A. Transmitted Signal Model > B. Channel Model,True
4ccfa92878bf,2B|O_ISAC_133|channel_models,2B,O_ISAC_133,channel_models,INDIRECT,"Although this study focuses on a simplified single-path channel model, the proposed sensing method demonstrates strong adaptability to multi-path environments. In practical scenarios involving multiple reflections, the echoes induced by different paths result in multiple small valued correlation peaks in the output of the proposed algorithm, enabling effective separation and identification of delay of the LOS path. Thus, in this work, we do not discuss the multi-path scenario.",110,110,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems > II. CEO-OFDM SYSTEM MODEL > A. Transmitted Signal Model > B. Channel Model,True
4ccfa92878bf,2B|O_ISAC_133|channel_models,2B,O_ISAC_133,channel_models,INDIRECT,"communication systems decreases gradually. This reduction can be attributed to the enhanced correlation and decreased noise interference in multi-frame transmissions compared to single-frame transmissions, which ultimately leads to improved system synchronization. The selection of the length of Ncp is based on the maximum delay of the multipath channel; a longer Ncp enhances signal synchronization and boosts the accuracy of correlation analysis. However, as the number of frames increases, the impact of varying subcarrier numbers and Ncp lengths on the TDOA error tends to converge. Even in single-frame transmissions, the CEO-OFDM system demonstrates the lowest TDOA estimation error. As the value of M increases, the TDOA estimation error in the CEO-OFDM system is less than four times that of the DCO-OFDM system and less than twice that of the ACO-OFDM system.",310,310,B. Estimation of Distance and velocity in Passive Sensing Process > C. CRLB Estimation of Passive Sensing > IV. PERFORMANCE ANALYSIS,True
4ccfa92878bf,2B|O_ISAC_133|channel_models,2B,O_ISAC_133,channel_models,INDIRECT,Fig. 11: Multipath channel impulse response one LOS and NLOS taps under  $\Gamma=5$  dB and  $\Gamma=10$  dB.,336,336,B. Estimation of Distance and velocity in Passive Sensing Process > C. CRLB Estimation of Passive Sensing > IV. PERFORMANCE ANALYSIS,True
4ccfa92878bf,2B|O_ISAC_133|channel_models,2B,O_ISAC_133,channel_models,NONE,"Fig. 11 depicts the discrete multipath channel impulse response with normalized amplitude. The channel is characterized by a 3GPP reference signal and encompasses both LOS and NLOS paths [41]. To assess the impact of multipath propagation, we introduce  $\Gamma$  as the power ratio between the LOS component and the total NLOS power. When  $\Gamma=5$  dB, the NLOS components exhibit significant influence, resulting in a broader range of amplitudes and more pronounced fading effects. Conversely, when  $\Gamma=10$  dB, the LOS component predominates, leading to amplitudes concentrated around the main tap. This multipath channel model is used to validate the proposed sensing technique.",340,340,B. Estimation of Distance and velocity in Passive Sensing Process > C. CRLB Estimation of Passive Sensing > IV. PERFORMANCE ANALYSIS,True
4ccfa92878bf,2B|O_ISAC_133|channel_models,2B,O_ISAC_133,channel_models,INDIRECT,"Fig. 12 presents the distributions of the estimated distance and velocity for CEO-OFDM under the two distinct  $\Gamma$  conditions. The results indicate that the estimated distances deviate from a Gaussian distribution and instead capture the statistical characteristics of the multipath channel, while remaining concentrated around the dominant peak, consistent with the LOS-dominated scenario. In contrast, the estimated velocities exhibit an approximately Gaussian distribution across both  $\Gamma$  values. These findings demonstrate that, although multipath propagation introduces statistical variations, the proposed CEO-OFDM algorithm consistently provides robust and reliable estimation performance in UAV optical communication scenarios.",342,342,B. Estimation of Distance and velocity in Passive Sensing Process > C. CRLB Estimation of Passive Sensing > IV. PERFORMANCE ANALYSIS,True
4ccfa92878bf,2B|O_ISAC_133|channel_models,2B,O_ISAC_133,channel_models,INDIRECT,Fig. 12: Distributions of distance and velocity estimates of CEO-OFDM in multipath channels with N=256 and M=5 under different  $\Gamma$  values (a)  $\Gamma=5$  dB; (b)  $\Gamma=10$  dB.,346,346,B. Estimation of Distance and velocity in Passive Sensing Process > C. CRLB Estimation of Passive Sensing > IV. PERFORMANCE ANALYSIS,True
4ccfa92878bf,2B|O_ISAC_133|channel_models,2B,O_ISAC_133,channel_models,INDIRECT,"- [37] M. Gum¨ us¸ and T. M. Duman, ""Channel estimation and symbol de- ¨ modulation for OFDM systems over rapidly varying multipath channels with hybrid deep neural networks,"" *IEEE Transactions on Wireless Communications*, vol. 22, no. 12, pp. 9361–9373, 2023.",395,395,B. Estimation of Distance and velocity in Passive Sensing Process > C. CRLB Estimation of Passive Sensing > IV. PERFORMANCE ANALYSIS > REFERENCES,True
4ccfa92878bf,2B|O_ISAC_133|channel_models,2B,O_ISAC_133,channel_models,DIRECT,"- [38] M. Gum¨ us¸ and T. M. Duman, ""Channel estimation and symbol de- ¨ modulation for OFDM systems over rapidly varying multipath channels with hybrid deep neural networks,"" *IEEE Transactions on Wireless Communications*, vol. 22, no. 12, pp. 9361–9373, 2023.",396,396,B. Estimation of Distance and velocity in Passive Sensing Process > C. CRLB Estimation of Passive Sensing > IV. PERFORMANCE ANALYSIS > REFERENCES,True
e41aa2562449,2C|O_ISAC_133|transceiver_hardware,2C,O_ISAC_133,transceiver_hardware,INDIRECT,"low cost, high accuracy, and ease of implementation, making it widely applicable in practical scenarios [18], [19]. In the field of indoor positioning, reference [20] proposed a lowcomplexity TDOA indoor visible light positioning system that reduces hardware complexity through the use of a virtual local oscillator and cubic spline interpolation, achieving an average localization accuracy of 9.2 centimeters. Reference [21] employed a visible light communication (VLC) system utilizing five LEDs and a single receiver, analyzing the impact of key factors on centimeter-level positioning accuracy through the Cramer-Rao lower bound (CRLB). Reference [22] combined ´ TDOA with low-rank estimation, demonstrating improved localization accuracy through simulations and experiments. Additionally, an indoor positioning system based on ultra-wide band technology further enhanced localization performance by implementing unidirectional transmission and clock synchronization between connection points [23]. Furthermore, iterative and interpolation techniques were improved to enhance the accuracy of TDOA estimation, effectively addressing the limitations of system sampling frequency [24]. In outdoor localization, reference [25] employed a semidefinite programming algorithm to jointly estimate source localization and signal propagation velocity, validating accuracy close to the CRLB. Reference [26] presented a stepwise accuracy enhancement method, capable of accurately estimating signal propagation velocity and direction without prior knowledge of distance. Additionally, reference [27] introduced a TDOA localization method based on neural networks that demonstrated precision and robustness in spatial target tracking. Overall, these studies emphasize the critical role of time offset synchronization in achieving precise TDOA estimation.",31,31,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems > I. Introduction,True
e41aa2562449,2C|O_ISAC_133|transceiver_hardware,2C,O_ISAC_133,transceiver_hardware,INDIRECT,"However, traditional radio frequency (RF) based technologies have several deficiencies in sensing, including electromagnetic interference, sensitivity to environmental changes, multipath effects, and spectrum scarcity. OWC and sensing offer effective alternatives for location-based services [28]– [30]. Currently, most studies investigate wireless optical sensing and communication separately [31]–[33]. In an integrated network of wireless optical integrated sensing and communication (ISAC), both operations can be optimized through the shared use of a single hardware platform and a unified signal processing framework. This integration provides significant advantages, such as immunity to electromagnetic interference, reduced multipath effects, and lower deployment costs, attracting increasing attention from both industry and academia. Beyond these advantages, ISAC systems can be further classified into two categories depending on whether sensing is conducted in an active or passive mode [34]. In ISAC, the sensing receiver has prior knowledge of the transmitted signal, and sensing and communication demodulation are typically performed at different nodes [35]. In contrast, in integrated passive sensing and communication (IPSAC), the receiver has no prior knowledge of the transmitted signal, and both sensing and communication demodulation must be performed at the same node.",33,33,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems > I. Introduction,True
e41aa2562449,2C|O_ISAC_133|transceiver_hardware,2C,O_ISAC_133,transceiver_hardware,NONE,"This section presents a detailed overview of the CEO-OFDM transmission principle within the discrete signal processing framework. To intuitively illustrate the deployment, a representative UAV-based IPSAC scenario is depicted in Fig. 1. In this system, a transmitting UAV equipped with IPSAC functionality establishes a direct line-of-sight (LOS) communication and sensing link with a receiving UAV. In addition to the LOS path, non-line-of-sight (NLOS) components caused by reflections from surrounding buildings are also",45,45,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems > II. CEO-OFDM SYSTEM MODEL,True
e41aa2562449,2C|O_ISAC_133|transceiver_hardware,2C,O_ISAC_133,transceiver_hardware,INDIRECT,"taken into account [36]. These reflections result in multipath propagation, which significantly impacts both communication quality and sensing accuracy.",53,53,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems > II. CEO-OFDM SYSTEM MODEL,True
