paper_id,section,concept,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_114,4D,intensity_only,intensity,lexical,NONE,"The concept of intensity is mentioned in the context of intensity modulation, but it is not directly related to the concept of intensity_only.","where g is defined as the gain of the power amplifier and IDC is defined as the bias current. The LD employs intensity modulation, which requires the transmit signal to be nonnegative, i.e., <sup>√</sup>gs <sup>+</sup> <sup>I</sup>DC <sup>≥</sup> <sup>0</sup>.",110,110,I. INTRODUCTION > II. O-ICSPT SYSTEM FRAMEWORK,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_114,4D,intensity_only,intensity,lexical,INDIRECT,"The intensity of incident light affects the output characteristics of the PV cell, which in turn influences the output power and internal impedance, but it is not a direct measure of intensity_only.","The PV cell is a critical component of the EH module, with its output characteristics highly dependent on the intensity of incident light. Variations in light intensity lead to changes in the output current and voltage of the PV, directly influencing its output power and subsequently altering its internal impedance. To maximize the output power, the PV must operate at the maximum power point. Assuming a constant luminous flux incident on the PV and operation at the maximum power point, its electrical equivalent can be analyzed. The equivalent circuit model of the PV, as depicted in Fig. 1(f), comprises a photogenerated current source  $I_{\rm ph}$ , a dark current  $I_0$  generated by the diode, a shunt resistor  $R_{\rm SH}$ , and a series resistor  $R_{\rm S}$ .  $I_{\rm ph}$  represents the current generated by incident light.  $I_0$  simulates the direct current (DC), which is dependent on irradiance and temperature.  $R_{\rm SH}$  models the reactive leakage current path, accounting for impurities in the junction and defects in the crystal structure of the PV.  $R_{\rm S}$  represents losses attributed to resistance in the welded cell boundaries, interconnecting elements, and semiconductor materials comprising the PV. The current generated by the PV cell is expressed as",207,207,I. INTRODUCTION > II. O-ICSPT SYSTEM FRAMEWORK > A. Information Decoding Module > C. EH Module,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_114,4D,intensity_only,intensity only,fuzzy:85.71428571428572,INDIRECT,"The intensity of light incident on the PV determines the photogenerated current, but it is not a direct measure of intensity_only.",$q_e$  is the electron charge.  $I_{\rm ph}$  is determined by the intensity of light incident on the PV and can be calculated by,220,220,I. INTRODUCTION > II. O-ICSPT SYSTEM FRAMEWORK > A. Information Decoding Module > C. EH Module,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_114,4D,intensity_only,intensity,lexical,NONE,"The concept of intensity is mentioned in the context of the autocorrelation function, but it is not directly related to the concept of intensity_only.","The number of OFDM symbols determines the length of the sequence used for cross-correlation in delay estimation. The autocorrelation function of this sequence exhibits a primary peak at zero delay, whose intensity is positively correlated with the sequence length. As illustrated in Fig. 3, increasing the number of OFDM symbols initially leads to a significant reduction in RMSE, which eventually converges. To minimize computational overhead, the ranging function can be fulfilled by extracting a segment of appropriate length from the ISAC signal acquired at the sensing receiver.",291,291,I. INTRODUCTION > II. O-ICSPT SYSTEM FRAMEWORK > A. Information Decoding Module > D. Numerical Evaluation,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_114,4D,intensity_only,intensity,lexical,INDIRECT,"The concept of intensity_only is indirectly related to the text, as it discusses the optimal matching impedance at a particular light intensity, but does not solely focus on intensity.","By varying the resistance of the load resistor, the V-I curves of the PV at different bias currents were measured, as shown in Fig. 8. For each V-I curve, there exists a specific maximum power point, and the associated resistance value represents the optimal matching impedance at that particular light intensity. In all the subsequent experiments involving EH, the optimal matching impedance, as determined by this",353,353,IV. EXPERIMENTAL RESULTS AND DISCUSSIONS > A. System Characteristic,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_114,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_115,4D,intensity_only,intensity,lexical,INDIRECT,"The concept of intensity_only is related to the field intensity calculation, which is formulated in the given equation, but it's not the sole focus of the equation.","For the field intensity calculation, if reflection and transmission orders of single ray respectively are U and V , the field intensity of receiving point can be formulated as",86,86,*A. Deterministic Channel Model Methodologies*,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_115,4D,intensity_only,intensity,lexical,NONE,"The concept of intensity_only is not directly related to the given context, which discusses the physic optics schematic diagram and the vector sum of fields of all rays.","where the diffraction phenomena are not considered for simplicity. Hence, for M different rays, the field intensity at the receiver are the vector sum of fields of all rays, namely",99,99,*A. Deterministic Channel Model Methodologies*,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_115,4D,intensity_only,intensity,fuzzy:88.88888888888889,DIRECT,"The snippet directly discusses 'backscattering intensities' and modulation in terms of intensities, which relates to 'intensity_only'.",where  $I_{max}$  and  $I_{min}$  are respectively maximum and minimum backscattering intensities. The backscattering modulation  $M_{scene}$  of the real scene can be described by,176,176,*A. Deterministic Channel Model Methodologies* > B. THz Imaging and Assessment Approach,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_115,4D,intensity_only,intensity,fuzzy:88.88888888888889,DIRECT,"Similar to idx 2, it talks about 'backscattering intensities' and modulation, directly relating to intensity.","in which  $P_{max}$  and  $P_{min}$  mean respectively maximum and minimum backscattering intensities in the real scene. Therefore, in the imaging system, the modulation radio  $R_M$  is defined as",180,180,*A. Deterministic Channel Model Methodologies* > B. THz Imaging and Assessment Approach,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_115,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct_detection,json,DIRECT,,,False
O_ISAC_116,4D,intensity_only,intensity,lexical,INDIRECT,"The concept of intensity_only is related to the received intensity off-axis, which is affected by the limited divergence angle and the Lambertian emission pattern of the LED. The text discusses the impact of misaligning the transmitter on the link performance, but it does not directly focus on the intensity. Instead, it explores the effects of intensity changes on the overall system performance, making the relationship indirect.","While this data rate is impressive, it is highly dependent on maintaining very stringent direct LOS with 0° offset angle between the transmitter (Tx) and the receiver (Rx). The combined effects of limited divergence angle and the Lambertian emission pattern of the LED will result in a sharp decrease in received intensity off-axis. So, considering the 7% FEC limit, slightly misaligning the transmitter from 0° to 20° offset azimuth angle degraded the link to below 200 Mbps (Fig. 2) - a significant drop in performance. Thus, such a LOS link has limited coverage and is not quite suitable for most practical applications. To address this stringent alignment requirement and the resulting limited coverage, a reflection-assisted diffused-beam NLOS UV link is proposed as a practical solution, thus making it suitable for reliable OWC in practical scenarios.",49,49,II. LIMITATION OF LOS UV COMMUNICATION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_116,4D,intensity_only,intensity,lexical,DIRECT,"The snippet explicitly mentions 'optical intensity' in the context of discussing BER and SNR distributions, indicating a direct relationship or discussion about intensity.","The BER and SNR maps for the three scenarios are shown in Fig. 6, with signal quality divided into four levels based on FEC thresholds. In the blue region, the BER is below  $2.18 \times 10^{-5}$ , meeting the 2.7% overhead FEC limit, while the green and orange regions correspond to the higher 7% and 20% overhead FEC limits, respectively. The red area indicates poor signal quality. The corresponding SNR maps are also provided to the right. In the first scenario (Fig. 6 (a)), omnidirectional coverage is achieved, but signal quality degrades towards the edges of the room due to limited 18° FWHM of the spotlight beam. In the second scenario (Fig. 6 (b)), orienting the receiver loosely toward the hotspot increases the blue and green regions, maintaining an SNR above 7.19 dB and BER below  $2.45 \times 10^{-4}$  throughout the area. In the third scenario (Fig. 6 (c)), the hotspot shifts and the illuminated area becomes elliptical, expanding the blue region and providing robust signal coverage even if the transmitter is placed at the edge of the room. The BER and SNR distributions align with the optical intensity patterns of ceiling reflection. As described,",93,93,"II. LIMITATION OF LOS UV COMMUNICATION > <span id=""page-2-2""></span>C. Enhanced Coverage Results and Discussions",,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_116,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
