study_id,study_citation_key,report_id,screening_record_id,report_citation_key,report_citation_command,report_evidence_role,report_relation_code,report_role,title,authors,year,venue,doi,source_url,document_type,extracted_evidence_row_count,extracted_metric_row_count,governed_tradeoff_row_count,report_specific_guardrail_metric_count,pending_human_token_count_all_statuses,pending_human_token_resolved_or_approved_count,unresolved_pending_human_row_count,unresolved_pending_human_row_count_companion_lineage_gate,synthesis_use_gate,provenance_status,provenance_note
STC-SINGLETON-SCR-01095,OISAC_SCR01095,RPT-SCR-01095-01,SCR-01095,OISAC_SCR01095,\cite{OISAC_SCR01095},primary_source,none,standalone_primary_report,Advanced Integration of Sensing and Communication With High DSP Compatibility for SMART Network,Y. Wu; L. Sun; J. Cai; W. Wang; L. Zhang; R. Xu; G. Xu; G. Ning Liu; Y. Cai; H. Huang; G. Shen,2025,IEEE Photonics Technology Letters,10.1109/lpt.2025.3593343,https://doi.org/10.1109/lpt.2025.3593343,IEEE Journals,16,19,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01095 supplies 16 evidence, 19 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01101,OISAC_SCR01101,RPT-SCR-01101-01,SCR-01101,OISAC_SCR01101,\cite{OISAC_SCR01101},primary_source,none,standalone_primary_report,Integrated Communication and Radar Detection Based-on Single Modulator at W-Band,D. Du; Y. Wang; Y. Gao,2024,2024 7th International Conference on Information Communication and Signal Processing (ICICSP),10.1109/icicsp62589.2024.10809149,https://doi.org/10.1109/icicsp62589.2024.10809149,IEEE Conferences,12,50,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01101 supplies 12 evidence, 50 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01103,OISAC_SCR01103,RPT-SCR-01103-01,SCR-01103,OISAC_SCR01103,\cite{OISAC_SCR01103},primary_source,none,standalone_primary_report,Vibration Localization under Unidirectional Single-Channel Transmission Conditions in the DSCM Systems Based on Non-Reciprocity,B. Yang; Q. Zhuo; H. Yu; J. Tang; S. Gao; Y. Yang,2025,2025 Asia Communications and Photonics Conference (ACP),10.1109/acp66871.2025.11350955,https://doi.org/10.1109/acp66871.2025.11350955,IEEE Conferences,12,25,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01103 supplies 12 evidence, 25 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01105,OISAC_SCR01105,RPT-SCR-01105-01,SCR-01105,OISAC_SCR01105,\cite{OISAC_SCR01105},primary_source,none,standalone_primary_report,Integrated secure communication and sensing based on simultaneous chaotic encryption and vibration detection with an RE-LFM signal,T. Wang; H. Liang; X. Li; P. Hou; Y. An; A. Wang; S. Fu; Y. Wang; Y. Qin; Z. Gao,2026,Journal of Optical Communications and Networking,10.1364/jocn.583189,https://doi.org/10.1364/jocn.583189,IEEE Journals,16,70,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01105 supplies 16 evidence, 70 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01151,OISAC_SCR01151,RPT-SCR-01151-01,SCR-01151,OISAC_SCR01151,\cite{OISAC_SCR01151},primary_source,none,standalone_primary_report,Photonic Millimeter-Wave Joint Radar Communication System Using Spectrum-Spreading Phase-Coding,W. Bai; X. Zou; P. Li; J. Ye; Y. Yang; L. Yan; W. Pan; L. Yan,2022,IEEE Transactions on Microwave Theory and Techniques,10.1109/tmtt.2021.3138069,https://doi.org/10.1109/tmtt.2021.3138069,IEEE Journals,12,42,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01151 supplies 12 evidence, 42 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01152,OISAC_SCR01152,RPT-SCR-01152-01,SCR-01152,OISAC_SCR01152,\cite{OISAC_SCR01152},primary_source,none,standalone_primary_report,On-Chip Photonic MMW Joint Communication and Radar System,M. Fang; M. Lei; L. Tian; J. Zhang; B. Hua; Y. Cai; X. Wei; J. Yu; M. Zhu,2023,2023 International Topical Meeting on Microwave Photonics (MWP),10.1109/mwp58203.2023.10416619,https://doi.org/10.1109/mwp58203.2023.10416619,IEEE Conferences,12,38,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01152 supplies 12 evidence, 38 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01153,OISAC_SCR01153,RPT-SCR-01153-01,SCR-01153,OISAC_SCR01153,\cite{OISAC_SCR01153},primary_source,none,standalone_primary_report,Photonic-Assisted Joint Radar and Communication System Using Overlapped Spectrum for High-Resolution Ranging and High-Speed Data Transmission,J. Chen; H. Huang; R. Zheng; B. Mo; Z. Yi; J. Wo; J. Zhang; X. Wang; X. Feng; J. Yao,2025,IEEE Transactions on Microwave Theory and Techniques,10.1109/tmtt.2025.3556855,https://doi.org/10.1109/tmtt.2025.3556855,IEEE Journals,13,42,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01153 supplies 13 evidence, 42 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01165,OISAC_SCR01165,RPT-SCR-01165-01,SCR-01165,OISAC_SCR01165,\cite{OISAC_SCR01165},primary_source,none,standalone_primary_report,Joint radar and communication system based on a chaotic optoelectronic oscillator,"Bo Yang, JinShuo Sun, Hao Chi, KuiWen Xu, ShuNa Yang",2024,Optics Communications,10.1016/j.optcom.2023.130123,https://doi.org/10.1016/j.optcom.2023.130123,Article,11,34,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01165 supplies 11 evidence, 34 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01180,OISAC_SCR01180,RPT-SCR-01180-01,SCR-01180,OISAC_SCR01180,\cite{OISAC_SCR01180},primary_source,none,standalone_primary_report,Optical fiber communication and distributed multi-parameter sensing integrated network for smart power grid applications,Xiaohui TangYanyang LeiJinglin SuiMeng XiaYaxi YanDexin BaYongkang Dong,2026,Science China Information Sciences,10.1007/s11432-025-4916-4,https://doi.org/10.1007/s11432-025-4916-4,Article,14,57,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01180 supplies 14 evidence, 57 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01188,OISAC_SCR01188,RPT-SCR-01188-01,SCR-01188,OISAC_SCR01188,\cite{OISAC_SCR01188},primary_source,none,standalone_primary_report,Seamless integration of distributed acoustic sensing and passive optical networks for human intrusion monitoring,Rong TangYunjiang RaoHuijuan WuYong GengQiang JingLang XiePeng HeZhaoyu LiShengtao ZouTianyu HuaSijin ZhengYu Wu,2026,Communications Engineering,10.1038/s44172-026-00662-z,https://doi.org/10.1038/s44172-026-00662-z,Article,15,51,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01188 supplies 15 evidence, 51 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01229,OISAC_SCR01229,RPT-SCR-01229-01,SCR-01229,OISAC_SCR01229,\cite{OISAC_SCR01229},primary_source,none,standalone_primary_report,Photonic generation of frequency agile LFM signals for ISAC systems,Yixiao ZhouShanghong ZhaoXuan LiGuodong Wang,2024,Optical and Quantum Electronics,10.1007/s11082-024-07751-3,https://doi.org/10.1007/s11082-024-07751-3,Article,14,8,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01229 supplies 14 evidence, 8 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SUBCARRIER-CHIRP-DBAND-2025,OISAC_SCR00981,RPT-SCR-00981-01,SCR-00981,OISAC_SCR00981,\cite{OISAC_SCR00981},primary_source,RPT02,journal_version,Photonics-Aided THz Integrated Sensing and Communication System Based on a Subcarrier-Chirp Inter-Embedded Waveform,J. Zhang; M. Lei; M. Zhu; Q. Zhou; B. Hua; Y. Cai; H. Li; J. Zhang; Z. Liang; Y. Li; X. Chen; J. Ding; Q. Zhong; S. Zhu; J. Yu,2025,IEEE Open Journal of the Communications Society,10.1109/ojcoms.2025.3545896,https://doi.org/10.1109/ojcoms.2025.3545896,IEEE Journals,14,27,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00981 supplies 14 evidence, 27 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SUBCARRIER-CHIRP-DBAND-2025,OISAC_SCR00981,RPT-SCR-01017-01,SCR-01017,OISAC_SCR01017,\cite{OISAC_SCR01017},supplementary_source,RPT02,conference_version,A Photonics-Assisted D-Band ISAC System Based on A Time-Frequency Efficient Waveform,J. Zhang; M. Lei; H. Li; Q. Zhou; Q. Zhong; J. Zhang; Z. Zheng; B. Hua; Y. Cai; X. Chen; J. Yu; M. Zhu,2024,2024 Asia Communications and Photonics Conference (ACP) and International Conference on Information Photonics and Optical Communications (IPOC),10.1109/acp/ipoc63121.2024.10809716,https://doi.org/10.1109/acp/ipoc63121.2024.10809716,IEEE Conferences,4,8,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01017 supplies 4 evidence, 8 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SUBMARINE-CABLE-DAS-HUIZHOU-2022-2026,OISAC_SCR00957,RPT-SCR-00957-01,SCR-00957,OISAC_SCR00957,\cite{OISAC_SCR00957},primary_source,RPT02,companion_report,Photonic Integrated Sensing and Communication System Harnessing Submarine Fiber Optic Cables for Coastal Event Monitoring,S. Chen; K. Zhu; J. Han; Q. Sui; Z. Li,2022,IEEE Communications Magazine,10.1109/mcom.002.2200191,https://doi.org/10.1109/mcom.002.2200191,IEEE Magazines,17,29,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00957 supplies 17 evidence, 29 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-TUNABLE-LASER-THZ-FMCW-2025-2026,OISAC_SCR00083,RPT-SCR-00083-01,SCR-00083,OISAC_SCR00083,\cite{OISAC_SCR00083},primary_source,RPT02,canonical_journal_report,Terahertz ISAC with Simultaneous Fast-Swept FMCW Radar and High-Speed Wireless Link Using a Single UTC-PD,Kaide R.; Kamiura Y.; Ye S.; Wang Y.; Mikami Y.; Ueda Y.; Kato K.,2026,Electronics (Switzerland),10.3390/electronics15081608,https://doi.org/10.3390/electronics15081608,Article,40,34,3,16,40,40,0,0,report_specific_guardrail,complete,"Source SCR-00083 supplies 40 evidence, 34 metric, and 3 governed tradeoff rows; use gate: report_specific_guardrail."
STC-TUNABLE-LASER-THZ-FMCW-2025-2026,OISAC_SCR00083,RPT-SCR-00553-01,SCR-00553,OISAC_SCR00553,\cite{OISAC_SCR00553},supplementary_source,RPT02,conference_companion_report,Integrated Sensing and Communication in the Terahertz Band Enabled by Photomixing Using a High-Speed Wavelength Tunable Laser,Kaide R.; Ye S.; Wang Y.; Mikami Y.; Ueda Y.; Kato K.,2025,"2025 International Symposium on Antennas and Propagation, ISAP 2025",10.23919/isap63122.2025.11361979,https://doi.org/10.23919/isap63122.2025.11361979,Conference paper,19,11,1,7,19,19,0,0,report_specific_guardrail,complete,"Source SCR-00553 supplies 19 evidence, 11 metric, and 1 governed tradeoff rows; use gate: report_specific_guardrail."
STC-WBAND-POLARIZATION-JRC-2023-2025,OISAC_SCR01075,RPT-SCR-01075-01,SCR-01075,OISAC_SCR01075,\cite{OISAC_SCR01075},primary_source,RPT02,journal_version,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing,M. Lei; M. Zhu; Y. Cai; M. Fang; W. Luo; J. Zhang; B. Hua; Y. Zou; X. Liu; W. Tong; J. Yu,2023,Journal of Lightwave Technology,10.1109/jlt.2023.3280388,https://doi.org/10.1109/jlt.2023.3280388,IEEE Journals,12,46,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01075 supplies 12 evidence, 46 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-WBAND-POLARIZATION-JRC-2023-2025,OISAC_SCR01075,RPT-SCR-00886-01,SCR-00886,OISAC_SCR00886,\cite{OISAC_SCR00886},supplementary_source,RPT02,conference_version,Photonics-assisted joint radar and communication system in W band using electromagnetic polarization multiplexing,Lei M.; Cai Y.; Zhang J.; Hua B.; Zou Y.; Luo W.; Fang M.; Xiang S.; Yu J.; Zhu M.,2023,"2023 Optical Fiber Communications Conference and Exhibition, OFC 2023 - Proceedings",10.23919/ofc49934.2023.10117221,https://doi.org/10.23919/ofc49934.2023.10117221,Conference paper,2,4,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00886 supplies 2 evidence, 4 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-WBAND-TFDM-DONG-2022-2024,OISAC_SCR00966,RPT-SCR-00966-01,SCR-00966,OISAC_SCR00966,\cite{OISAC_SCR00966},primary_source,RPT02,journal_version,Photonic-Based W-Band Integrated Sensing and Communication System With Flexible Time- Frequency Division Multiplexed Waveforms for Fiber-Wireless Network,B. Dong; J. Jia; L. Tao; G. Li; Z. Li; C. Huang; J. Shi; H. Wang; Z. Tang; J. Zhang; S. Pan; N. Chi,2024,Journal of Lightwave Technology,10.1109/jlt.2024.3354070,https://doi.org/10.1109/jlt.2024.3354070,IEEE Journals,11,22,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00966 supplies 11 evidence, 22 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-WBAND-TFDM-DONG-2022-2024,OISAC_SCR00966,RPT-SCR-00731-01,SCR-00731,OISAC_SCR00731,\cite{OISAC_SCR00731},supplementary_source,RPT02,conference_version,Photonic-based W-band Flexible TFDM Integrated Sensing and Communication System for Fiber-wireless Network,Dong B.; Jia J.; Li G.; Shi J.; Wang H.; Tang Z.; Zhang J.; Pan S.; Chi N.,2023,"2023 Optical Fiber Communications Conference and Exhibition, OFC 2023 - Proceedings",10.23919/ofc49934.2023.10116069,https://doi.org/10.23919/ofc49934.2023.10116069,Conference paper,2,4,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00731 supplies 2 evidence, 4 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-WBAND-TFDM-DONG-2022-2024,OISAC_SCR00966,RPT-SCR-00784-01,SCR-00784,OISAC_SCR00784,\cite{OISAC_SCR00784},supplementary_source,RPT02,companion_report,Demonstration of photonics-based flexible integration of sensing and communication with adaptive waveforms for a W-band fiber-wireless integrated network,Dong B.; Jia J.; Li G.; Shi J.; Wang H.; Zhang J.; Chi N.,2022,Optics Express,10.1364/oe.472693,https://doi.org/10.1364/oe.472693,Article,10,17,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00784 supplies 10 evidence, 17 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
