row_type,section,study_id,axis,record_id,raw_token,normalized_category,record_eligibility,is_recognized,body_membership_included,recognized_categories_for_study_axis,recognized_category_count_for_study_axis,eligible_raw_token_count_for_study_axis,fallback_body_id,fallback_body_included_for_study_axis,decision_reason
raw_token,S3,STC-SINGLETON-SCR-00679,communication,MET-R05-SCR00679-008,THD,other_communication_metric,eligible,no,no,channel_loss_gain|communication_signal_quality|error_rate|power_energy_device_response,4,12,S3-communication_other_communication_metric,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S3,STC-SINGLETON-SCR-00679,communication,MET-R05-SCR00679-009,optical_input_power,power_energy_device_response,eligible,yes,yes,channel_loss_gain|communication_signal_quality|error_rate|power_energy_device_response,4,12,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00679,communication,MET-R05-SCR00679-010,power_conversion_efficiency,error_rate,eligible,yes,yes,channel_loss_gain|communication_signal_quality|error_rate|power_energy_device_response,4,12,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00679,communication,MET-R05-SCR00679-011,system_power_efficiency,power_energy_device_response,eligible,yes,yes,channel_loss_gain|communication_signal_quality|error_rate|power_energy_device_response,4,12,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00679,communication,MET-R05-SCR00679-012,audio_output_design,other_communication_metric,eligible,no,no,channel_loss_gain|communication_signal_quality|error_rate|power_energy_device_response,4,12,S3-communication_other_communication_metric,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S3,STC-SINGLETON-SCR-00679,communication,MET-R05-SCR00679-013,audio_output_design,other_communication_metric,eligible,no,no,channel_loss_gain|communication_signal_quality|error_rate|power_energy_device_response,4,12,S3-communication_other_communication_metric,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S3,STC-SINGLETON-SCR-00679,communication,MET-R05-SCR00679-014,audio_output_design,other_communication_metric,eligible,no,no,channel_loss_gain|communication_signal_quality|error_rate|power_energy_device_response,4,12,S3-communication_other_communication_metric,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S3,STC-SINGLETON-SCR-00679,communication,MET-R05-SCR00679-015,terminal_optical_power,error_rate,eligible,yes,yes,channel_loss_gain|communication_signal_quality|error_rate|power_energy_device_response,4,12,S3-communication_other_communication_metric,no,recognized_category_included
axis_summary,S3,STC-SINGLETON-SCR-00679,sensing,,,other_sensing_metric,study_domain_summary,NA,no,channel_loss_gain|error_rate|physical_quantity_estimation|power_energy_device_response|sensing_signal_quality|sensitivity_detection_limit,6,9,S3-sensing_other_sensing_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00679,sensing,MET-R05-SCR00679-001,transmission_distance,error_rate,eligible,yes,yes,channel_loss_gain|error_rate|physical_quantity_estimation|power_energy_device_response|sensing_signal_quality|sensitivity_detection_limit,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00679,sensing,MET-R05-SCR00679-002,link_loss,channel_loss_gain,eligible,yes,yes,channel_loss_gain|error_rate|physical_quantity_estimation|power_energy_device_response|sensing_signal_quality|sensitivity_detection_limit,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00679,sensing,MET-R05-SCR00679-004,SNR,sensing_signal_quality,eligible,yes,yes,channel_loss_gain|error_rate|physical_quantity_estimation|power_energy_device_response|sensing_signal_quality|sensitivity_detection_limit,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00679,sensing,MET-R05-SCR00679-005,sensitivity,sensitivity_detection_limit,eligible,yes,yes,channel_loss_gain|error_rate|physical_quantity_estimation|power_energy_device_response|sensing_signal_quality|sensitivity_detection_limit,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00679,sensing,MET-R05-SCR00679-006,linearity,physical_quantity_estimation,eligible,yes,yes,channel_loss_gain|error_rate|physical_quantity_estimation|power_energy_device_response|sensing_signal_quality|sensitivity_detection_limit,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00679,sensing,MET-R05-SCR00679-009,optical_input_power,power_energy_device_response,eligible,yes,yes,channel_loss_gain|error_rate|physical_quantity_estimation|power_energy_device_response|sensing_signal_quality|sensitivity_detection_limit,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00679,sensing,MET-R05-SCR00679-010,power_conversion_efficiency,error_rate,eligible,yes,yes,channel_loss_gain|error_rate|physical_quantity_estimation|power_energy_device_response|sensing_signal_quality|sensitivity_detection_limit,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00679,sensing,MET-R05-SCR00679-011,system_power_efficiency,power_energy_device_response,eligible,yes,yes,channel_loss_gain|error_rate|physical_quantity_estimation|power_energy_device_response|sensing_signal_quality|sensitivity_detection_limit,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00679,sensing,MET-R05-SCR00679-015,terminal_optical_power,error_rate,eligible,yes,yes,channel_loss_gain|error_rate|physical_quantity_estimation|power_energy_device_response|sensing_signal_quality|sensitivity_detection_limit,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
axis_summary,S3,STC-SINGLETON-SCR-00680,communication,,,other_communication_metric,study_domain_summary,NA,no,error_rate|received_signal_quality|throughput_rate_capacity,3,5,S3-communication_other_communication_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00680,communication,MET-R05-SCR00680-001,data_rate,throughput_rate_capacity,eligible,yes,yes,error_rate|received_signal_quality|throughput_rate_capacity,3,5,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00680,communication,MET-R05-SCR00680-002,BER,error_rate,eligible,yes,yes,error_rate|received_signal_quality|throughput_rate_capacity,3,5,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00680,communication,MET-R05-SCR00680-003,BER,error_rate,eligible,yes,yes,error_rate|received_signal_quality|throughput_rate_capacity,3,5,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00680,communication,MET-R05-SCR00680-004,Q_factor,received_signal_quality,eligible,yes,yes,error_rate|received_signal_quality|throughput_rate_capacity,3,5,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00680,communication,MET-R05-SCR00680-005,Q_factor,received_signal_quality,eligible,yes,yes,error_rate|received_signal_quality|throughput_rate_capacity,3,5,S3-communication_other_communication_metric,no,recognized_category_included
axis_summary,S3,STC-SINGLETON-SCR-00680,sensing,,,other_sensing_metric,study_domain_summary,NA,no,angle_position_localization|bandwidth_waveform_configuration|physical_quantity_estimation|sensing_task_output_or_configuration|sensitivity_detection_limit,5,12,S3-sensing_other_sensing_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00680,sensing,MET-R05-SCR00680-006,sensing_distance,sensing_task_output_or_configuration,eligible,yes,yes,angle_position_localization|bandwidth_waveform_configuration|physical_quantity_estimation|sensing_task_output_or_configuration|sensitivity_detection_limit,5,12,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00680,sensing,MET-R05-SCR00680-007,sensitivity,sensitivity_detection_limit,eligible,yes,yes,angle_position_localization|bandwidth_waveform_configuration|physical_quantity_estimation|sensing_task_output_or_configuration|sensitivity_detection_limit,5,12,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00680,sensing,MET-R05-SCR00680-008,limit_of_detection,sensitivity_detection_limit,eligible,yes,yes,angle_position_localization|bandwidth_waveform_configuration|physical_quantity_estimation|sensing_task_output_or_configuration|sensitivity_detection_limit,5,12,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00680,sensing,MET-R05-SCR00680-009,limit_of_detection,sensitivity_detection_limit,eligible,yes,yes,angle_position_localization|bandwidth_waveform_configuration|physical_quantity_estimation|sensing_task_output_or_configuration|sensitivity_detection_limit,5,12,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00680,sensing,MET-R05-SCR00680-010,positioning_repeatability,sensing_task_output_or_configuration,eligible,yes,yes,angle_position_localization|bandwidth_waveform_configuration|physical_quantity_estimation|sensing_task_output_or_configuration|sensitivity_detection_limit,5,12,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00680,sensing,MET-R05-SCR00680-011,positioning_error,angle_position_localization,eligible,yes,yes,angle_position_localization|bandwidth_waveform_configuration|physical_quantity_estimation|sensing_task_output_or_configuration|sensitivity_detection_limit,5,12,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00680,sensing,MET-R05-SCR00680-012,spatial_resolution,bandwidth_waveform_configuration,eligible,yes,yes,angle_position_localization|bandwidth_waveform_configuration|physical_quantity_estimation|sensing_task_output_or_configuration|sensitivity_detection_limit,5,12,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00680,sensing,MET-R05-SCR00680-013,spatial_resolution,bandwidth_waveform_configuration,eligible,yes,yes,angle_position_localization|bandwidth_waveform_configuration|physical_quantity_estimation|sensing_task_output_or_configuration|sensitivity_detection_limit,5,12,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00680,sensing,MET-R05-SCR00680-014,vibration_position,physical_quantity_estimation,eligible,yes,yes,angle_position_localization|bandwidth_waveform_configuration|physical_quantity_estimation|sensing_task_output_or_configuration|sensitivity_detection_limit,5,12,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00680,sensing,MET-R05-SCR00680-015,vibration_position,physical_quantity_estimation,eligible,yes,yes,angle_position_localization|bandwidth_waveform_configuration|physical_quantity_estimation|sensing_task_output_or_configuration|sensitivity_detection_limit,5,12,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00680,sensing,MET-R05-SCR00680-016,multi_event_position,physical_quantity_estimation,eligible,yes,yes,angle_position_localization|bandwidth_waveform_configuration|physical_quantity_estimation|sensing_task_output_or_configuration|sensitivity_detection_limit,5,12,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00680,sensing,MET-R05-SCR00680-017,intensity_sensitivity,sensitivity_detection_limit,eligible,yes,yes,angle_position_localization|bandwidth_waveform_configuration|physical_quantity_estimation|sensing_task_output_or_configuration|sensitivity_detection_limit,5,12,S3-sensing_other_sensing_metric,no,recognized_category_included
axis_summary,S3,STC-SINGLETON-SCR-00719,communication,,,other_communication_metric,study_domain_summary,NA,no,bandwidth_waveform_configuration|error_rate|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,5,14,S3-communication_other_communication_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00719,communication,MET-R05-SCR00719-001,data_rate,throughput_rate_capacity,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,5,14,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00719,communication,MET-R05-SCR00719-002,bit_duration,system_configuration_or_input_parameter,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,5,14,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00719,communication,MET-R05-SCR00719-003,spreading_factor,other_communication_metric,eligible,no,no,bandwidth_waveform_configuration|error_rate|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,5,14,S3-communication_other_communication_metric,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S3,STC-SINGLETON-SCR-00719,communication,MET-R05-SCR00719-005,sample_size,system_configuration_or_input_parameter,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,5,14,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00719,communication,MET-R05-SCR00719-006,carrier_frequency,bandwidth_waveform_configuration,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,5,14,S3-communication_other_communication_metric,no,recognized_category_included
